Region,State,City,Year,Month,Temperature (°C)
Northeast,Nagaland,Dimapur,2023,December,32.8
Northeast,Nagaland,Mokokchung,2020,January,7.8
Northeast,Nagaland,Mokokchung,2020,February,22.4
Northeast,Nagaland,Mokokchung,2020,March,7.9
Northeast,Nagaland,Mokokchung,2020,April,38.0
Northeast,Nagaland,Mokokchung,2020,May,35.2
Northeast,Nagaland,Mokokchung,2020,June,15.8
Northeast,Nagaland,Mokokchung,2020,July,27.0
Northeast,Nagaland,Mokokchung,2020,August,16.7
Northeast,Nagaland,Mokokchung,2020,September,7.3
Northeast,Nagaland,Mokokchung,2020,October,36.9
Northeast,Nagaland,Mokokchung,2020,November,13.6
Northeast,Nagaland,Mokokchung,2020,December,29.1
Northeast,Nagaland,Mokokchung,2021,January,22.5
Northeast,Nagaland,Mokokchung,2021,February,24.1
Northeast,Nagaland,Mokokchung,2021,March,32.0
Northeast,Nagaland,Mokokchung,2021,April,18.8
Northeast,Nagaland,Mokokchung,2021,May,37.3
Northeast,Nagaland,Mokokchung,2021,June,31.2
Northeast,Nagaland,Mokokchung,2021,July,25.9
Northeast,Nagaland,Mokokchung,2021,August,6.2
Northeast,Nagaland,Mokokchung,2021,September,21.1
Northeast,Nagaland,Mokokchung,2021,October,8.5
Northeast,Nagaland,Mokokchung,2021,November,16.3
Northeast,Nagaland,Mokokchung,2021,December,31.4
Northeast,Nagaland,Mokokchung,2022,January,9.2
Northeast,Nagaland,Mokokchung,2022,February,19.2
Northeast,Nagaland,Mokokchung,2022,March,8.8
Northeast,Nagaland,Mokokchung,2022,April,29.8
Northeast,Nagaland,Mokokchung,2022,May,14.2
Northeast,Nagaland,Mokokchung,2022,June,32.6
Northeast,Nagaland,Mokokchung,2022,July,15.9
Northeast,Nagaland,Mokokchung,2022,August,28.9
Northeast,Nagaland,Mokokchung,2022,September,23.0
Northeast,Nagaland,Mokokchung,2022,October,37.0
Northeast,Nagaland,Mokokchung,2022,November,16.1
Northeast,Nagaland,Mokokchung,2022,December,19.1
Northeast,Nagaland,Mokokchung,2023,January,17.1
Northeast,Nagaland,Mokokchung,2023,February,31.2
Northeast,Nagaland,Mokokchung,2023,March,17.1
Northeast,Nagaland,Mokokchung,2023,April,30.7
Northeast,Nagaland,Mokokchung,2023,May,13.5
Northeast,Nagaland,Mokokchung,2023,June,7.8
Northeast,Nagaland,Mokokchung,2023,July,38.8
Northeast,Nagaland,Mokokchung,2023,August,32.7
Northeast,Nagaland,Mokokchung,2023,September,12.3
Northeast,Nagaland,Mokokchung,2023,October,31.3
Northeast,Nagaland,Mokokchung,2023,November,31.4
Northeast,Nagaland,Mokokchung,2023,December,30.9
Northeast,Tripura,Agartala,2020,January,37.5
Northeast,Tripura,Agartala,2020,February,4.7
Northeast,Tripura,Agartala,2020,March,27.7
Northeast,Tripura,Agartala,2020,April,29.5
Northeast,Tripura,Agartala,2020,May,29.6
Northeast,Tripura,Agartala,2020,June,28.5
Northeast,Tripura,Agartala,2020,July,30.6
Northeast,Tripura,Agartala,2020,August,21.8
Northeast,Tripura,Agartala,2020,September,13.0
Northeast,Tripura,Agartala,2020,October,12.3
Northeast,Tripura,Agartala,2020,November,17.0
Northeast,Tripura,Agartala,2020,December,20.0
Northeast,Tripura,Agartala,2021,January,22.7
Northeast,Tripura,Agartala,2021,February,10.0
Northeast,Tripura,Agartala,2021,March,13.9
Northeast,Tripura,Agartala,2021,April,24.0
Northeast,Tripura,Agartala,2021,May,8.3
Northeast,Tripura,Agartala,2021,June,37.8
Northeast,Tripura,Agartala,2021,July,15.4
Northeast,Tripura,Agartala,2021,August,14.9
Northeast,Tripura,Agartala,2021,September,24.4
Northeast,Tripura,Agartala,2021,October,24.0
Northeast,Tripura,Agartala,2021,November,13.0
Northeast,Tripura,Agartala,2021,December,11.2
Northeast,Tripura,Agartala,2022,January,5.4
Northeast,Tripura,Agartala,2022,February,11.1
Northeast,Tripura,Agartala,2022,March,16.5
Northeast,Tripura,Agartala,2022,April,30.9
Northeast,Tripura,Agartala,2022,May,7.2
Northeast,Tripura,Agartala,2022,June,21.9
Northeast,Tripura,Agartala,2022,July,11.5
Northeast,Tripura,Agartala,2022,August,39.2
Northeast,Tripura,Agartala,2022,September,30.7
Northeast,Tripura,Agartala,2022,October,13.9
Northeast,Tripura,Agartala,2022,November,13.4
Northeast,Tripura,Agartala,2022,December,29.7
Northeast,Tripura,Agartala,2023,January,13.5
Northeast,Tripura,Agartala,2023,February,15.0
Northeast,Tripura,Agartala,2023,March,32.8
Northeast,Tripura,Agartala,2023,April,37.5
Northeast,Tripura,Agartala,2023,May,14.8
Northeast,Tripura,Agartala,2023,June,38.9
Northeast,Tripura,Agartala,2023,July,25.5
Northeast,Tripura,Agartala,2023,August,35.2
Northeast,Tripura,Agartala,2023,September,36.5
Northeast,Tripura,Agartala,2023,October,29.8
Northeast,Tripura,Agartala,2023,November,8.3
Northeast,Tripura,Agartala,2023,December,9.1
Northeast,Tripura,Dharmanagar,2020,January,1.7
Northeast,Tripura,Dharmanagar,2020,February,29.4
Northeast,Tripura,Dharmanagar,2020,March,11.2
Northeast,Tripura,Dharmanagar,2020,April,36.7
Northeast,Tripura,Dharmanagar,2020,May,10.3
Northeast,Tripura,Dharmanagar,2020,June,21.7
Northeast,Tripura,Dharmanagar,2020,July,30.6
Northeast,Tripura,Dharmanagar,2020,August,15.3
Northeast,Tripura,Dharmanagar,2020,September,18.3
Northeast,Tripura,Dharmanagar,2020,October,7.8
Northeast,Tripura,Dharmanagar,2020,November,29.0
Northeast,Tripura,Dharmanagar,2020,December,19.2
Northeast,Tripura,Dharmanagar,2021,January,21.4
Northeast,Tripura,Dharmanagar,2021,February,11.7
Northeast,Tripura,Dharmanagar,2021,March,39.8
Northeast,Tripura,Dharmanagar,2021,April,5.1
Northeast,Tripura,Dharmanagar,2021,May,26.5
Northeast,Tripura,Dharmanagar,2021,June,24.0
Northeast,Tripura,Dharmanagar,2021,July,25.0
Northeast,Tripura,Dharmanagar,2021,August,9.5
Northeast,Tripura,Dharmanagar,2021,September,32.9
Northeast,Tripura,Dharmanagar,2021,October,37.9
Northeast,Tripura,Dharmanagar,2021,November,20.9
Northeast,Tripura,Dharmanagar,2021,December,12.5
Northeast,Tripura,Dharmanagar,2022,January,14.7
Northeast,Tripura,Dharmanagar,2022,February,13.4
Northeast,Tripura,Dharmanagar,2022,March,19.5
Northeast,Tripura,Dharmanagar,2022,April,34.6
Northeast,Tripura,Dharmanagar,2022,May,29.1
Northeast,Tripura,Dharmanagar,2022,June,10.6
Northeast,Tripura,Dharmanagar,2022,July,23.2
Northeast,Tripura,Dharmanagar,2022,August,18.6
Northeast,Tripura,Dharmanagar,2022,September,38.8
Northeast,Tripura,Dharmanagar,2022,October,27.0
Northeast,Tripura,Dharmanagar,2022,November,29.2
Northeast,Tripura,Dharmanagar,2022,December,25.7
Northeast,Tripura,Dharmanagar,2023,January,19.9
Northeast,Tripura,Dharmanagar,2023,February,35.4
Northeast,Tripura,Dharmanagar,2023,March,35.7
Northeast,Tripura,Dharmanagar,2023,April,39.5
Northeast,Tripura,Dharmanagar,2023,May,18.2
Northeast,Tripura,Dharmanagar,2023,June,11.9
Northeast,Tripura,Dharmanagar,2023,July,8.9
Northeast,Tripura,Dharmanagar,2023,August,21.1
Northeast,Tripura,Dharmanagar,2023,September,20.7
Northeast,Tripura,Dharmanagar,2023,October,28.3
Northeast,Tripura,Dharmanagar,2023,November,28.6
Northeast,Tripura,Dharmanagar,2023,December,34.0
Northeast,Tripura,Udaipur,2020,January,26.4
Northeast,Tripura,Udaipur,2020,February,14.3
Northeast,Tripura,Udaipur,2020,March,15.7
Northeast,Tripura,Udaipur,2020,April,19.9
Northeast,Tripura,Udaipur,2020,May,30.2
Northeast,Tripura,Udaipur,2020,June,21.2
Northeast,Tripura,Udaipur,2020,July,34.5
Northeast,Tripura,Udaipur,2020,August,36.6
Northeast,Tripura,Udaipur,2020,September,10.0
Northeast,Tripura,Udaipur,2020,October,12.7
Northeast,Tripura,Udaipur,2020,November,13.6
Northeast,Tripura,Udaipur,2020,December,11.8
Northeast,Tripura,Udaipur,2021,January,25.3
Northeast,Tripura,Udaipur,2021,February,20.5
Northeast,Tripura,Udaipur,2021,March,21.4
Northeast,Tripura,Udaipur,2021,April,12.5
Northeast,Tripura,Udaipur,2021,May,7.3
Northeast,Tripura,Udaipur,2021,June,24.5
Northeast,Tripura,Udaipur,2021,July,31.1
Northeast,Tripura,Udaipur,2021,August,11.3
Northeast,Tripura,Udaipur,2021,September,30.5
Northeast,Tripura,Udaipur,2021,October,17.8
Northeast,Tripura,Udaipur,2021,November,26.5
Northeast,Tripura,Udaipur,2021,December,13.9
Northeast,Tripura,Udaipur,2022,January,0.4
Northeast,Tripura,Udaipur,2022,February,19.4
Northeast,Tripura,Udaipur,2022,March,33.2
Northeast,Tripura,Udaipur,2022,April,37.1
Northeast,Tripura,Udaipur,2022,May,31.8
Northeast,Tripura,Udaipur,2022,June,17.8
Northeast,Tripura,Udaipur,2022,July,6.6
Northeast,Tripura,Udaipur,2022,August,6.8
Northeast,Tripura,Udaipur,2022,September,36.9
Northeast,Tripura,Udaipur,2022,October,27.5
Northeast,Tripura,Udaipur,2022,November,30.3
Northeast,Tripura,Udaipur,2022,December,-0.9
Northeast,Tripura,Udaipur,2023,January,29.0
Northeast,Tripura,Udaipur,2023,February,19.7
Northeast,Tripura,Udaipur,2023,March,9.0
Northeast,Tripura,Udaipur,2023,April,29.2
Northeast,Tripura,Udaipur,2023,May,17.3
Northeast,Tripura,Udaipur,2023,June,16.8
Northeast,Tripura,Udaipur,2023,July,10.9
Northeast,Tripura,Udaipur,2023,August,33.1
Northeast,Tripura,Udaipur,2023,September,11.8
Northeast,Tripura,Udaipur,2023,October,22.3
Northeast,Tripura,Udaipur,2023,November,11.3
Northeast,Tripura,Udaipur,2023,December,23.5
